JobTitle,JobVolunteerExperience,RequiredExperienceMonths,PreferredExperienceMonths,JobVolunteerEducation,WeeklyWorkdays,Workdays,JobPayment,MinMonthlyPayment,MaxMonthlyPayment,JobContractType,JobBenefits,CompanyName,CompanyIndustry,CompanySize,CompanyLocation
"(간호사)미혼모자가족복지시설 희망의집, 행복의집 인재 채용 ",관계없음,,,학력무관,주 5일 근무,5,월급 210만원 이상,2100000.0,,기간 무정함,식사제공(1식),사단법인 희망365,아동 및 부녀자 거주 복지시설 운영업,기타,경기도   안산시  단원구 신천로2길 9-9  (원곡동)
우즈베키스탄어(우즈베크어) 통역사 구인 ,관계없음,,,학력무관,주 5일 근무,5,월급 206만원 ~ 210만원,2060000.0,2100000.0,기간 무정함,기숙사제공 식사제공(1식),현대커리어솔루션(주),기타 교육지원 서비스업,중소기업,"전라남도   영암군  삼호읍 대불로 93, 현대삼호 생산관4층"
제조업 경리사무원 모집합니다. ,경력 (최소 1년 0 개월 이상) 우대,,12,고졸,주 5일 근무,5,월급 230만원 ~ 230만원,2300000.0,2300000.0,기간 무정함,식사제공(1식),제일캐미칼,"고무, 화학섬유 및 플라스틱 성형기 제조업",중소기업,경기도   김포시  양촌읍 유현삭시로 128
보조교사 구함 (보조인력)/외국인환영 ,신입,,,학력무관,주 5일 근무,5,월급 55만원 ~ 55만원,550000.0,550000.0,기간 무정함(파트타임),식사제공(1식),풀내음어린이집,보육시설 운영업,,"강원특별자치도   원주시  행구로 140, 금강아미움 101동 103호  (행구동, 금강아미움아파트 101동 103호)"
인바운드 여행사 OP - 외국인 대상 국내 여행 관련 전반적 업무 신입/경력직우대 ,경력 (최소 1년 0 개월 이상) 우대,,12,대졸(2~3년),주 5일 근무,5,월급 250만원 ~ 250만원,2500000.0,2500000.0,기간 정함,식사제공(1식),(주)동창여행사,여행사업,,"서울특별시   마포구  신촌로12나길 36, 3층 (노고산동)"
(주)해성ENG - 의장/전장 사상 모집 ,경력 (최소 2년 0 개월 이상) 우대,,24,학력무관,주 5일 근무,5,"시급 16,000원 ~ 22,000원",2560000.0,3520000.0,기간 무정함,기숙사제공 식사제공(2식),주식회사 해성이엔지(ENG),선박 구성 부분품 제조업,중소기업,경상남도   거제시  연초면 연하해안로 473-7
요양원에서 근무하실 요양보호사 구인합니다 ,관계없음,,,학력무관,주 5일 근무,5,월급 206만원 ~ 236만원,2060000.0,2360000.0,기간 정함,,참사랑노인요양원,그 외 기타 보건업,기타,대구광역시   서구  원대동3가 고성로 9
"용접원 구합니다. (국내인, 외국인 가능) ",경력 (최소 0년 6 개월 이상) 우대,,6,학력무관,주 5일 근무,5,"시급 9,860원 ~ 9,860원",1577600.0,1577600.0,기간 무정함,식사제공(1식),주식회사광덕스틸,기타 구조용 금속제품 제조업,중소기업,경상남도   김해시  한림면 김해대로1402번길 122-6
동군산병원 조리사 모집 ,관계없음,,,학력무관,주 5일 근무,5,월급 220만원 ~ 220만원,2200000.0,2200000.0,기간 정함,,의료법인오성의료재단동군산병원,종합 병원,기타,"전라북도   군산시  조촌로 149, 동군산병원"
"co2용접,호이스트새들제작 ",관계없음,,,학력무관,주 5일 근무,5,월급 270만원 ~ 300만원,2700000.0,3000000.0,기간 무정함,식사제공(1식),(주)기펠코리아,그 외 기타 1차 철강 제조업,중소기업,경기도   김포시  양촌읍 황금산단3로 62
"[시흥 정왕역, 오이도역] 프레스금형 MCT 가공 및 조립 신입구합니다. (주간) ",신입,,,학력무관,주 6일 근무,6,월급 300만원 이상,3000000.0,,기간 무정함,기숙사제공 식사제공(1식),익산정밀,주형 및 금형 제조업,중소기업,"경기도   시흥시  옥구천동로 98, 98 A-104 (정왕동,지식산업센타) (정왕동)"
도축장에서 근무하실 신입 및 경력직 내.외국인 모집공고 ,관계없음,,,학력무관,주 6일 근무,6,월급 240만원 ~ 280만원,2400000.0,2800000.0,기간 무정함,기숙사제공 식사제공(1식),대원축산(주),육류 도축업(가금류 제외),중소기업,"전라남도   장성군  황룡면 강변로 420-4 420-14, 대원축산(주)"
생산직사원 (우레탄 발포 성형 및 생산된 제품 사상) 모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,기숙사제공 식사제공(2식),다성이엔지 주식회사 경주지점,승용차 및 기타 여객용 자동차 제조업,,경상북도   경주시  외동읍 석계산업단지길 65
철근가공 기계 조작원-생산직 사원 모집 ,신입,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 9,860원",1577600.0,1577600.0,기간 무정함,식사제공(3식),금문철강(주)음성공장,콘크리트 및 철근 공사업,,"충청북도   음성군  대소면 성본산단1로 148, 금문철강(주)음성공장"
[신축회사] 식품회사 정규사원 모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 10,040원",1577600.0,1606400.0,기간 무정함,통근버스제공 식사제공(1식),(주)신영이엔지,상용 인력 공급 및 인사관리 서비스업,중소기업,충청북도   청주시  흥덕구 옥산면 옥산산단4로 200
우주산업 및 신규사업 확대-하이즈복합재(주) 부품 생산직 사원 모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 10,020원 이상",1603200.0,,기간 무정함,식사제공(3식) 자녀학자금지원,하이즈복합재산업주식회사,항공기용 부품 제조업,중소기업,전북특별자치도   완주군  봉동읍 과학로 961
"[벤처, 이노비즈 인증기업] (주)베스크린 일회용종이냅킨/종이호일 생산직 직원을 모집합니다 ",관계없음,,,학력무관,주 5일 근무,5,월급 206만원 ~ 220만원,2060000.0,2200000.0,기간 무정함,차량유지비제공 식사제공(1식),주식회사베스크린,위생용 종이제품 제조업,중소기업,경기도   광주시  도척면 도척윗로 622
구인 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 정함,식사제공(1식),（주）지산타포린,"천막, 텐트 및 유사 제품 제조업",중소기업,경상북도   고령군  개진면 회천로 309
방사선사 경력무관 채용 ,관계없음,,,대졸(2~3년) ~ 대졸(4년),주 6일 근무,6,월급 206만원 이상,2060000.0,,기간 무정함,,의료법인오성의료재단동군산병원,종합 병원,기타,"전라북도   군산시  조촌로 149, 동군산병원"
가스스프링 제조 정직원 모집합니다. ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 9,860원",1577600.0,1577600.0,기간 무정함,통근버스제공 차량유지비제공 식사제공(1식),한산,자동차용 신품 조향장치 및 현가 장치 제조업,중소기업,"경상남도   양산시  산막공단남13길 46  (호계동, 한산)"
울산남구통합상담소 소장 공개채용 공고 ,경력 (최소 3년 0 개월 이상) 필수,36,,학력무관,주 5일 근무,5,월급 206만원 이상,2060000.0,,기간 정함,,사회복지법인한국생명의전화울산지부,사회복지 상담서비스 제공업,,"울산광역시   남구  문수로 313, 505호 울산남구통합상담소 (옥동, 삼성빌딩5층)"
생산기술직 직원 ,관계없음,,,학력무관,주 5일 근무,5,월급 250만원 ~ 250만원,2500000.0,2500000.0,기간 무정함,식사제공(1식),주식회사 고던,그 외 기타 플라스틱 제품 제조업,중소기업,경기도   김포시  대곶면 대곶로202번길 67-61
(주)건화한우다 육가공 단순 생산직 채용 ,관계없음,,,학력무관,주 5일 근무,5,"연봉 3,000만원 ~ 3,200만원",2500000.0,2666666.0,기간 무정함,기숙사제공 통근버스제공 식사제공(1식),(주)건화,그 외 기타 식료품 제조업,중견기업,충청북도   음성군  금왕읍 덕금로 943
[외국인 지원가능](주)퓨멕스 국내 및 해외이사 물류 터미널 상하차 업무 ,관계없음,,,학력무관,주 5일 근무,5,"연봉 3,500만원 이상",2916666.0,,기간 무정함,,주식회사 퓨멕스,그 외 기타 분류 안된 운송 관련 서비스업,중소기업,"경기도   고양시  일산동구 고봉로678번길 9-14  (설문동, 퓨멕스빌딩)"
[포천시 내촌면]티백공장 생산실 단순보조 직원 구합니다. ,관계없음,,,학력무관,주 5일 근무,5,월급 250만원 ~ 250만원,2500000.0,2500000.0,기간 무정함,,(주) 바르미식품,기타 비알코올 음료 제조업,중소기업,경기도   포천시  내촌면 금강로 2519-48
도금기 조작원(니켈 크롬도금) 채용공고 ,신입,,,학력무관,주 5일 근무,5,월급 250만원 ~ 250만원,2500000.0,2500000.0,기간 무정함,식사제공(1식),경진금속,금속가공제품 제조업; 기계 및 가구 제외,중소기업,"경기도   안산시  단원구 동산로27번길 102, 경진금속"
구내식당 찬모님 급구. ,관계없음,,,학력무관,주 6일 근무,6,월급 230만원 이상,2300000.0,,기간 무정함,식사제공(2식),광신스틸주식회사,구조용 금속 판제품 및 공작물 제조업,중소기업,"경기도   화성시  팔탄면 서해로 1238, 광신스틸"
CNC 보링기조작원 ,경력 (최소 1년 0 개월 이상) 필수,12,,학력무관,주 5일 근무,5,"시급 10,000원 ~ 12,500원",1600000.0,2000000.0,기간 무정함,기숙사제공 통근버스제공 식사제공(2식),M.T.C,1차 금속제품 도매업,,경상남도   김해시  진례면 서부로436번길 11
[(주)와이드컷] 단순 생산직 모집 ,관계없음,,,학력무관,주 5일 근무,5,월급 206만원 ~ 206만원,2060000.0,2060000.0,기간 무정함,기숙사제공 통근버스제공 식사제공(1식),주식회사와이드컷,그 외 기타 콘크리트 제품 및 유사제품 제조업,중소기업,"경기도   화성시  봉담읍 마당바위로 247-10, 와이드컷"
토와화인 다이싱 블레이드 생산직 사원 채용 ,관계없음,,,학력무관,주 5일 근무,5,월급 218만원 ~ 228만원,2180000.0,2280000.0,기간 정함,식사제공(2식),토와화인주식회사,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",중소기업,경기도   안산시  단원구 범지기로141번길 24  (원시동)
[충북-음성] 생산직 사원모집/주급가능/통근운행 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 9,860원",1577600.0,1577600.0,기간 무정함,식사제공(2식),주식회사 에스앤비코퍼레이션,그 외 기타 전자부품 제조업,,충청북도   음성군  금왕읍 성본산단2로 177
2024년 법무부 출입국·외국인정책본부 전문임기제 다급 채용 재공고 ,관계없음,,,학력무관,주 5일 근무,5,,,,,,,,,
영업관리/생산관리/자재관리 경력자채용 (장애인/외국인 가능) ,관계없음,,,학력무관,주 5일 근무,5,,,,,,,,,
외국인 관광전문 버스기사 모집 ,관계없음,,,학력무관,주 5일 근무,5,,,,,,,,,
[성형외과 채용공고] 강남 성형외과 바이럴 마케터 채용 (업계 최고 대우) ,관계없음,,,학력무관,주 5일 근무,5,,,,,,,,,
쇼핑몰 상품 포장 및 검수 직원 모집(외국인 환영) ,관계없음,,,학력무관,주 5일 근무,5,,,,,,,,,
사무보조(문서 작성) 정규직 채용 ,관계없음,,,학력무관,주 5일 근무,5,,,,,,,,,
[평택청북]상여200프로/반도체세정 하루 실근무5시간30분/휴게시간2시간 30분 ,관계없음,,,학력무관,주 5일 근무,5,,,,,,,,,
"용접및 파이프가공 생산직원 모집 ( 내국인, 외국인 모집) ",경력 (최소 5년 1 개월 이상) 필수,61,,학력무관,주 5일 근무,5,월급 340만원 ~ 370만원,3400000.0,3700000.0,기간 무정함,식사제공(1식),주식회사케이이씨,기체 펌프 및 압축기 제조업,중소기업,경기도   화성시  팔탄면 삼암길 42-54
돼지사육(내국인 +외국인) ,관계없음,,,학력무관,주 6일 근무,6,"일급 2,400,000원 이상",48000000.0,,기간 무정함,,양승철,양돈업,,전라북도   장수군  장수읍 대성로 10-3
생산직 직원 모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,식사제공(1식),유진,그 외 기타 분류 안된 금속 가공 제품 제조업,중소기업,"광주광역시   광산구  평동산단로 225-40, 유진 (옥동)"
용접사 신입(보조) 및 경력직 사원채용 ,관계없음,,,학력무관,주 5일 근무,5,"시급 11,000원 ~ 15,000원",1760000.0,2400000.0,기간 무정함,식사제공(1식),주식회사다한산업,구조용 금속 판제품 및 공작물 제조업,중소기업,전북특별자치도   완주군  봉동읍 테크노밸리로 477
"(주)다한산업 레이져 오퍼 신규, 경력자 모집합니다. ",관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 15,000원",1577600.0,2400000.0,기간 무정함,식사제공(1식),주식회사다한산업,구조용 금속 판제품 및 공작물 제조업,중소기업,전북특별자치도   완주군  봉동읍 테크노밸리로 477
생산직 사원모집-수출포장 및 수출용 목상자 제작 ,관계없음,,,학력무관,주 5일 근무,5,"연봉 2,500만원 이상",2083333.0,,기간 무정함,기숙사제공 식사제공(3식),주식회사남일수출포장,"목재 포장용 상자, 드럼 및 유사용기 제조업",중소기업,"충청남도   아산시  음봉면 월암로 332-48, 남일수출포장"
사무원 모집 ,관계없음,,,학력무관,주 5일 근무,5,월급 250만원 이상,2500000.0,,기간 무정함,식사제공(1식),형권포장,골판지 및 골판지 가공제품 제조업,,경상남도   함안군  대산면 이산로 100-143
"렌트카 예약관리, 고객응대 직원 구인(외국인 대상) ",관계없음,,,학력무관,주 5일 근무,5,월급 210만원 ~ 220만원,2100000.0,2200000.0,기간 무정함,식사제공(1식),주식회사 에스제이 렌트카,기타 육상 운송지원 서비스업,중소기업,제주특별자치도   제주시  오일장중길 100
토마토 및 멜론 원예작물 재배원 모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,기숙사제공 식사제공(1식),영농조합법인광수,과실작물 재배업,중소기업,"전라남도   담양군  무정면 영천성도길 261, 261"
농업 단순 노동자 채용 ,관계없음,,,중졸 ~ 박사,주 6일 근무,6,월급 210만원 이상,2100000.0,,기간 무정함,기숙사제공 식사제공(1식),안동팔용농산영농조합법인,작물재배 및 축산 복합농업,중소기업,경상북도   안동시  풍천면 광덕섬길 204-1
팀원을 모집합니다. ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 정함,,유한회사 세계무역,기타 통신 판매업,중소기업,"광주광역시   광산구  하남대로 148, 301호 (월곡동, 흑석빌딩)"
